year,season,month,site,treatment,plot_id,individual_nr,leaf_id,id,functional_group,family,taxon,trait,value,burn_year,elevation,latitude,longitude,course
2019,wet_season,April,OCC,C,1,5,NA,FPO5161,Forb,Geraniaceae,Geranium sessiliflorum,wet_mass_g,0.05,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPO5161,Forb,Geraniaceae,Geranium sessiliflorum,dry_mass_g,0.0165,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPO5161,Forb,Geraniaceae,Geranium sessiliflorum,leaf_area_cm2,2.73285,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPO5161,Forb,Geraniaceae,Geranium sessiliflorum,sla_cm2_g,165.62727272727273,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPO5161,Forb,Geraniaceae,Geranium sessiliflorum,ldmc,0.33,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPO5161,Forb,Geraniaceae,Geranium sessiliflorum,leaf_thickness_mm,0.27166666666666667,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FRD0361,Forb,Asteraceae,Werneria pygmaea,plant_height_cm,1,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FRD0361,Forb,Asteraceae,Werneria pygmaea,leaf_thickness_mm,0.173,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FOY7687,Forb,Asteraceae,Werneria pygmaea,plant_height_cm,1,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FOY7687,Forb,Asteraceae,Werneria pygmaea,wet_mass_g,0.008428571428571428,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FOY7687,Forb,Asteraceae,Werneria pygmaea,dry_mass_g,0.002857142857142857,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FOY7687,Forb,Asteraceae,Werneria pygmaea,leaf_area_cm2,0.6662571428571429,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FOY7687,Forb,Asteraceae,Werneria pygmaea,sla_cm2_g,233.19,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FOY7687,Forb,Asteraceae,Werneria pygmaea,ldmc,0.33898305084745767,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FOY7687,Forb,Asteraceae,Werneria pygmaea,leaf_thickness_mm,0.159,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPA0311,Forb,Asteraceae,Werneria pygmaea,plant_height_cm,1.5,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPA0311,Forb,Asteraceae,Werneria pygmaea,wet_mass_g,0.009625,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPA0311,Forb,Asteraceae,Werneria pygmaea,dry_mass_g,0.003875,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPA0311,Forb,Asteraceae,Werneria pygmaea,leaf_area_cm2,0.2703375,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPA0311,Forb,Asteraceae,Werneria pygmaea,sla_cm2_g,69.76451612903226,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPA0311,Forb,Asteraceae,Werneria pygmaea,ldmc,0.4025974025974026,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPA0311,Forb,Asteraceae,Werneria pygmaea,leaf_thickness_mm,0.179,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FRB0214,Forb,Asteraceae,Werneria pygmaea,plant_height_cm,2,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FRB0214,Forb,Asteraceae,Werneria pygmaea,wet_mass_g,0.013,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FRB0214,Forb,Asteraceae,Werneria pygmaea,dry_mass_g,0.0026666666666666666,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FRB0214,Forb,Asteraceae,Werneria pygmaea,leaf_area_cm2,0.21309999999999998,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FRB0214,Forb,Asteraceae,Werneria pygmaea,sla_cm2_g,79.9125,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FRB0214,Forb,Asteraceae,Werneria pygmaea,ldmc,0.20512820512820512,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FRB0214,Forb,Asteraceae,Werneria pygmaea,leaf_thickness_mm,0.166,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FRC2714,Forb,Asteraceae,Werneria pygmaea,plant_height_cm,1,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FRC2714,Forb,Asteraceae,Werneria pygmaea,wet_mass_g,0.012375,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FRC2714,Forb,Asteraceae,Werneria pygmaea,dry_mass_g,0.0045,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FRC2714,Forb,Asteraceae,Werneria pygmaea,leaf_area_cm2,0.1759125,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FRC2714,Forb,Asteraceae,Werneria pygmaea,sla_cm2_g,39.09166666666667,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FRC2714,Forb,Asteraceae,Werneria pygmaea,ldmc,0.3636363636363636,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FRC2714,Forb,Asteraceae,Werneria pygmaea,leaf_thickness_mm,0.18066666666666667,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPD2736,Graminoid,Juncaceae,Luzula racemosa,plant_height_cm,27,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPD2736,Graminoid,Juncaceae,Luzula racemosa,wet_mass_g,0.0125,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPD2736,Graminoid,Juncaceae,Luzula racemosa,dry_mass_g,0.004,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPD2736,Graminoid,Juncaceae,Luzula racemosa,leaf_area_cm2,0.2668,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPD2736,Graminoid,Juncaceae,Luzula racemosa,sla_cm2_g,66.69999999999999,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPD2736,Graminoid,Juncaceae,Luzula racemosa,ldmc,0.32,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPD2736,Graminoid,Juncaceae,Luzula racemosa,leaf_thickness_mm,0.17,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPE2170,Graminoid,Juncaceae,Luzula racemosa,plant_height_cm,30.1,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPE2170,Graminoid,Juncaceae,Luzula racemosa,wet_mass_g,0.022,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPE2170,Graminoid,Juncaceae,Luzula racemosa,dry_mass_g,0.007,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPE2170,Graminoid,Juncaceae,Luzula racemosa,leaf_area_cm2,0.936175,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPE2170,Graminoid,Juncaceae,Luzula racemosa,sla_cm2_g,133.7392857142857,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPE2170,Graminoid,Juncaceae,Luzula racemosa,ldmc,0.31818181818181823,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPE2170,Graminoid,Juncaceae,Luzula racemosa,leaf_thickness_mm,0.212,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPF2227,Graminoid,Juncaceae,Luzula racemosa,plant_height_cm,29,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPF2227,Graminoid,Juncaceae,Luzula racemosa,wet_mass_g,0.018,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPF2227,Graminoid,Juncaceae,Luzula racemosa,dry_mass_g,0.006333333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPF2227,Graminoid,Juncaceae,Luzula racemosa,leaf_area_cm2,1.1120666666666665,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPF2227,Graminoid,Juncaceae,Luzula racemosa,sla_cm2_g,175.5894736842105,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPF2227,Graminoid,Juncaceae,Luzula racemosa,ldmc,0.35185185185185186,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPF2227,Graminoid,Juncaceae,Luzula racemosa,leaf_thickness_mm,0.19833333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPH2720,Graminoid,Juncaceae,Luzula racemosa,plant_height_cm,24,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPH2720,Graminoid,Juncaceae,Luzula racemosa,wet_mass_g,0.011333333333333334,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPH2720,Graminoid,Juncaceae,Luzula racemosa,dry_mass_g,0.0033333333333333335,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPH2720,Graminoid,Juncaceae,Luzula racemosa,leaf_area_cm2,0.7320000000000001,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPH2720,Graminoid,Juncaceae,Luzula racemosa,sla_cm2_g,219.60000000000002,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPH2720,Graminoid,Juncaceae,Luzula racemosa,ldmc,0.29411764705882354,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPH2720,Graminoid,Juncaceae,Luzula racemosa,leaf_thickness_mm,0.18033333333333335,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPP5931,Graminoid,Juncaceae,Luzula racemosa,plant_height_cm,26.5,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPP5931,Graminoid,Juncaceae,Luzula racemosa,wet_mass_g,0.0165,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPP5931,Graminoid,Juncaceae,Luzula racemosa,dry_mass_g,0.00575,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPP5931,Graminoid,Juncaceae,Luzula racemosa,leaf_area_cm2,1.03605,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPP5931,Graminoid,Juncaceae,Luzula racemosa,sla_cm2_g,180.18260869565216,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPP5931,Graminoid,Juncaceae,Luzula racemosa,ldmc,0.34848484848484845,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPP5931,Graminoid,Juncaceae,Luzula racemosa,leaf_thickness_mm,0.24333333333333335,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPR2354,Forb,Rosaceae,Alchemilla pinnata,plant_height_cm,2.5,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPR2354,Forb,Rosaceae,Alchemilla pinnata,wet_mass_g,0.041,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPR2354,Forb,Rosaceae,Alchemilla pinnata,dry_mass_g,0.011000000000000001,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPR2354,Forb,Rosaceae,Alchemilla pinnata,leaf_area_cm2,1.4720000000000002,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPR2354,Forb,Rosaceae,Alchemilla pinnata,sla_cm2_g,133.8181818181818,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPR2354,Forb,Rosaceae,Alchemilla pinnata,ldmc,0.2682926829268293,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPR2354,Forb,Rosaceae,Alchemilla pinnata,leaf_thickness_mm,0.23033333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPU9910,Forb,Rosaceae,Alchemilla pinnata,plant_height_cm,5,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPU9910,Forb,Rosaceae,Alchemilla pinnata,wet_mass_g,0.043333333333333335,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPU9910,Forb,Rosaceae,Alchemilla pinnata,dry_mass_g,0.011999999999999999,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPU9910,Forb,Rosaceae,Alchemilla pinnata,leaf_area_cm2,1.0334999999999999,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPU9910,Forb,Rosaceae,Alchemilla pinnata,sla_cm2_g,86.125,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPU9910,Forb,Rosaceae,Alchemilla pinnata,ldmc,0.2769230769230769,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPU9910,Forb,Rosaceae,Alchemilla pinnata,leaf_thickness_mm,0.21433333333333332,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPS7723,Forb,Rosaceae,Alchemilla pinnata,plant_height_cm,2,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPS7723,Forb,Rosaceae,Alchemilla pinnata,wet_mass_g,0.02675,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPS7723,Forb,Rosaceae,Alchemilla pinnata,dry_mass_g,0.0095,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPS7723,Forb,Rosaceae,Alchemilla pinnata,leaf_area_cm2,0.8257,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPS7723,Forb,Rosaceae,Alchemilla pinnata,sla_cm2_g,86.91578947368421,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPS7723,Forb,Rosaceae,Alchemilla pinnata,ldmc,0.35514018691588783,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FPS7723,Forb,Rosaceae,Alchemilla pinnata,leaf_thickness_mm,0.29033333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPT3126,Forb,Rosaceae,Alchemilla pinnata,plant_height_cm,2.3,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPT3126,Forb,Rosaceae,Alchemilla pinnata,wet_mass_g,0.04733333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPT3126,Forb,Rosaceae,Alchemilla pinnata,dry_mass_g,0.013666666666666667,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPT3126,Forb,Rosaceae,Alchemilla pinnata,leaf_area_cm2,0.6017333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPT3126,Forb,Rosaceae,Alchemilla pinnata,sla_cm2_g,44.02926829268293,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPT3126,Forb,Rosaceae,Alchemilla pinnata,ldmc,0.2887323943661972,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FPT3126,Forb,Rosaceae,Alchemilla pinnata,leaf_thickness_mm,0.23966666666666667,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPW7318,Forb,Rosaceae,Alchemilla pinnata,plant_height_cm,3,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPW7318,Forb,Rosaceae,Alchemilla pinnata,wet_mass_g,0.014000000000000002,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPW7318,Forb,Rosaceae,Alchemilla pinnata,dry_mass_g,0.0058000000000000005,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPW7318,Forb,Rosaceae,Alchemilla pinnata,leaf_area_cm2,0.64846,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPW7318,Forb,Rosaceae,Alchemilla pinnata,sla_cm2_g,111.80344827586207,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPW7318,Forb,Rosaceae,Alchemilla pinnata,ldmc,0.41428571428571426,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FPW7318,Forb,Rosaceae,Alchemilla pinnata,leaf_thickness_mm,0.22666666666666666,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPY1054,Forb,Apiaceae,Azorella biloba,plant_height_cm,1,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPY1054,Forb,Apiaceae,Azorella biloba,wet_mass_g,0.021833333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPY1054,Forb,Apiaceae,Azorella biloba,dry_mass_g,0.005,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPY1054,Forb,Apiaceae,Azorella biloba,leaf_area_cm2,0.5495333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPY1054,Forb,Apiaceae,Azorella biloba,sla_cm2_g,109.90666666666667,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPY1054,Forb,Apiaceae,Azorella biloba,ldmc,0.22900763358778628,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FPY1054,Forb,Apiaceae,Azorella biloba,leaf_thickness_mm,0.32066666666666666,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPZ4542,Forb,Apiaceae,Azorella biloba,plant_height_cm,0.5,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPZ4542,Forb,Apiaceae,Azorella biloba,wet_mass_g,0.02775,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPZ4542,Forb,Apiaceae,Azorella biloba,dry_mass_g,0.00675,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPZ4542,Forb,Apiaceae,Azorella biloba,leaf_area_cm2,1.060225,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPZ4542,Forb,Apiaceae,Azorella biloba,sla_cm2_g,157.07037037037037,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPZ4542,Forb,Apiaceae,Azorella biloba,ldmc,0.24324324324324323,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FPZ4542,Forb,Apiaceae,Azorella biloba,leaf_thickness_mm,0.21866666666666668,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FQB2992,Forb,Apiaceae,Azorella biloba,plant_height_cm,2,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FQB2992,Forb,Apiaceae,Azorella biloba,wet_mass_g,0.030199999999999998,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FQB2992,Forb,Apiaceae,Azorella biloba,dry_mass_g,0.0073999999999999995,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FQB2992,Forb,Apiaceae,Azorella biloba,leaf_area_cm2,0.46502,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FQB2992,Forb,Apiaceae,Azorella biloba,sla_cm2_g,62.840540540540545,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FQB2992,Forb,Apiaceae,Azorella biloba,ldmc,0.24503311258278146,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FQB2992,Forb,Apiaceae,Azorella biloba,leaf_thickness_mm,0.22866666666666666,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FQD3449,Forb,Apiaceae,Azorella biloba,plant_height_cm,1,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FQD3449,Forb,Apiaceae,Azorella biloba,wet_mass_g,0.0245,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FQD3449,Forb,Apiaceae,Azorella biloba,dry_mass_g,0.0045,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FQD3449,Forb,Apiaceae,Azorella biloba,leaf_area_cm2,0.609325,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FQD3449,Forb,Apiaceae,Azorella biloba,sla_cm2_g,135.40555555555557,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FQD3449,Forb,Apiaceae,Azorella biloba,ldmc,0.18367346938775508,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,4,NA,FQD3449,Forb,Apiaceae,Azorella biloba,leaf_thickness_mm,0.24,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FQJ0183,Forb,Apiaceae,Azorella biloba,plant_height_cm,1,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FQJ0183,Forb,Apiaceae,Azorella biloba,wet_mass_g,0.027,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FQJ0183,Forb,Apiaceae,Azorella biloba,dry_mass_g,0.007333333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FQJ0183,Forb,Apiaceae,Azorella biloba,leaf_area_cm2,0.22383333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FQJ0183,Forb,Apiaceae,Azorella biloba,sla_cm2_g,30.522727272727273,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FQJ0183,Forb,Apiaceae,Azorella biloba,ldmc,0.2716049382716049,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,5,NA,FQJ0183,Forb,Apiaceae,Azorella biloba,leaf_thickness_mm,0.21933333333333335,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FRA4975,Forb,Asteraceae,Werneria nubigena,plant_height_cm,6.5,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FRA4975,Forb,Asteraceae,Werneria nubigena,wet_mass_g,0.304,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FRA4975,Forb,Asteraceae,Werneria nubigena,dry_mass_g,0.084,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FRA4975,Forb,Asteraceae,Werneria nubigena,leaf_area_cm2,0.9677,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FRA4975,Forb,Asteraceae,Werneria nubigena,sla_cm2_g,11.520238095238094,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FRA4975,Forb,Asteraceae,Werneria nubigena,ldmc,0.27631578947368424,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,1,NA,FRA4975,Forb,Asteraceae,Werneria nubigena,leaf_thickness_mm,0.3546666666666667,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FYA2858,Forb,Asteraceae,Werneria nubigena,plant_height_cm,5,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FYA2858,Forb,Asteraceae,Werneria nubigena,wet_mass_g,0.288,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FYA2858,Forb,Asteraceae,Werneria nubigena,dry_mass_g,0.0845,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FYA2858,Forb,Asteraceae,Werneria nubigena,leaf_area_cm2,0.8209,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FYA2858,Forb,Asteraceae,Werneria nubigena,sla_cm2_g,9.714792899408282,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FYA2858,Forb,Asteraceae,Werneria nubigena,ldmc,0.29340277777777785,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,2,NA,FYA2858,Forb,Asteraceae,Werneria nubigena,leaf_thickness_mm,0.4083333333333333,NA,4384.3,-13.450887,-71.741101,Puna
2019,wet_season,April,OCC,C,1,3,NA,FYC9475,Forb,Asteraceae,Werneria nubigena,plant_height_cm,6,NA,4384.3,-13.450887,-71.741101,Puna
