"","country","project","course","id","year","month","date","gradient","site","treatment","plot_id","functional_group","family","taxon","genus","species","individual_nr","trait","value","flag","burn_year","latitude","longitude","elevation"
"332","PE",TRUE,"PFTC5","AEI1103",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"leaf_area_cm2",4.428,NA,NA,-13.176134,-71.628834,3489
"333","PE",TRUE,"PFTC5","ACM2087",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",3,"ldmc",0.226086956521739,NA,NA,-13.176252,-71.628819,3492.4
"334","PE",TRUE,"PFTC5","ACQ5275",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",3,"wet_mass_g",0.022,NA,NA,-13.176034,-71.628828,3487.4
"335","PE",TRUE,"PFTC5","AUT5695",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",3,"leaf_area_cm2",2.488,NA,NA,-13.176034,-71.628828,3487.4
"336","PE",TRUE,"PFTC5","AUS8955",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",3,"dry_mass_g",0.0118,NA,NA,-13.176034,-71.628828,3487.4
"337","PE",TRUE,"PFTC5","ABU2058",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"sla_cm2_g",342.424242424242,NA,NA,-13.176034,-71.628828,3487.4
"338","PE",TRUE,"PFTC5","ADK0442",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",3,"wet_mass_g",0.134,NA,NA,-13.176195,-71.628844,3490
"339","PE",TRUE,"PFTC5","AUX5141",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"ldmc",0.231914893617021,NA,NA,-13.176252,-71.628819,3492.4
"340","PE",TRUE,"PFTC5","AVQ1916",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"sla_cm2_g",136.434782608696,NA,NA,-13.176252,-71.628819,3492.4
"341","PE",TRUE,"PFTC5","AVP0214",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"leaf_area_cm2",1.606,NA,NA,-13.176252,-71.628819,3492.4
"342","PE",TRUE,"PFTC5","COD2821",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"wet_mass_g",0.327,NA,NA,-13.119695,-71.620927,3714.7
"343","PE",TRUE,"PFTC5","COH0675",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"plant_height_cm",36.7,NA,NA,-13.119695,-71.620927,3714.7
"344","PE",TRUE,"PFTC5","COH0675",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"leaf_thickness_mm",0.239,NA,NA,-13.119695,-71.620927,3714.7
"345","PE",TRUE,"PFTC5","COL9765",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"ldmc",0.46832298136646,NA,NA,-13.119695,-71.620927,3714.7
"346","PE",TRUE,"PFTC5","CNN1831",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"sla_cm2_g",75.4699121027721,NA,NA,-13.119695,-71.620927,3714.7
"347","PE",TRUE,"PFTC5","CNZ4333",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"leaf_area_cm2",8.808,NA,NA,-13.119695,-71.620927,3714.7
"348","PE",TRUE,"PFTC5","CPK7130",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"dry_mass_g",0.1457,NA,NA,-13.119713,-71.620874,3714.7
"349","PE",TRUE,"PFTC5","CPO3902",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"wet_mass_g",0.398,NA,NA,-13.119713,-71.620874,3714.7
"350","PE",TRUE,"PFTC5","CMW6891",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"wet_mass_g",0.039,NA,NA,-13.119733,-71.62081,3714.8
"351","PE",TRUE,"PFTC5","CFG0732",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"wet_mass_g",0.147,NA,NA,-13.119707,-71.62093,3714.6
"352","PE",TRUE,"PFTC5","CGG4799",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"wet_mass_g",0.109,NA,NA,-13.119707,-71.62093,3714.6
"353","PE",TRUE,"PFTC5","CLH5302",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"plant_height_cm",17.9,NA,NA,-13.119707,-71.62093,3714.6
"354","PE",TRUE,"PFTC5","CLH5302",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_thickness_mm",0.446666666666667,NA,NA,-13.119707,-71.62093,3714.6
"355","PE",TRUE,"PFTC5","CLL4257",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"sla_cm2_g",74.1527001862197,NA,NA,-13.119707,-71.62093,3714.6
"356","PE",TRUE,"PFTC5","CNM1180",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"wet_mass_g",0.036,NA,NA,-13.119733,-71.62081,3714.8
"357","PE",TRUE,"PFTC5","CFK2286",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"wet_mass_g",0.092,NA,NA,-13.119707,-71.62093,3714.6
"358","PE",TRUE,"PFTC5","CNU8730",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"ldmc",0.26,NA,NA,-13.119733,-71.62081,3714.8
"359","PE",TRUE,"PFTC5","CKE0640",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"ldmc",0.310416666666667,NA,NA,-13.119695,-71.620927,3714.7
"360","PE",TRUE,"PFTC5","CJU7238",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"wet_mass_g",0.008,NA,NA,-13.119713,-71.620874,3714.7
"361","PE",TRUE,"PFTC5","CIT7207",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"sla_cm2_g",99.6761133603239,NA,NA,-13.119695,-71.620927,3714.7
"362","PE",TRUE,"PFTC5","CKU1986",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_area_cm2",1.854,NA,NA,-13.119707,-71.62093,3714.6
"363","PE",TRUE,"PFTC5","AXX2248",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"sla_cm2_g",50.4484304932735,NA,NA,-13.119733,-71.62081,3714.8
"364","PE",TRUE,"PFTC5","CIP5336",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"wet_mass_g",0.106,NA,NA,-13.119695,-71.620927,3714.7
"365","PE",TRUE,"PFTC5","CJQ9308",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"dry_mass_g",0.00276,NA,NA,-13.119713,-71.620874,3714.7
"366","PE",TRUE,"PFTC5","CNI4987",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"leaf_area_cm2",0.957,NA,NA,-13.119733,-71.62081,3714.8
"367","PE",TRUE,"PFTC5","CHY1829",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"sla_cm2_g",173.91061452514,NA,NA,-13.119695,-71.620927,3714.7
"368","PE",TRUE,"PFTC5","CXP8061",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"plant_height_cm",74.1,NA,NA,-13.119707,-71.62093,3714.6
"369","PE",TRUE,"PFTC5","CXP8061",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"leaf_thickness_mm",0.275333333333333,NA,NA,-13.119707,-71.62093,3714.6
"370","PE",TRUE,"PFTC5","AYI4751",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"wet_mass_g",0.121,NA,NA,-13.119707,-71.62093,3714.6
"371","PE",TRUE,"PFTC5","CJY5988",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"leaf_area_cm2",0.2166,NA,NA,-13.119713,-71.620874,3714.7
"372","PE",TRUE,"PFTC5","CLT0754",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"plant_height_cm",8,NA,NA,-13.119733,-71.62081,3714.8
"373","PE",TRUE,"PFTC5","CLT0754",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"leaf_thickness_mm",0.502333333333333,NA,NA,-13.119733,-71.62081,3714.8
"374","PE",TRUE,"PFTC5","CJW6503",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"sla_cm2_g",101.725490196078,NA,NA,-13.119695,-71.620927,3714.7
"375","PE",TRUE,"PFTC5","CLP0896",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"sla_cm2_g",75.8064516129032,NA,NA,-13.119733,-71.62081,3714.8
"376","PE",TRUE,"PFTC5","CSI7530",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"ldmc",0.398181818181818,NA,NA,-13.119713,-71.620874,3714.7
"377","PE",TRUE,"PFTC5","CPW0644",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"ldmc",0.510670731707317,NA,NA,-13.119713,-71.620874,3714.7
"378","PE",TRUE,"PFTC5","CNO7141",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"leaf_area_cm2",0.505,NA,NA,-13.119713,-71.620874,3714.7
"379","PE",TRUE,"PFTC5","CPH1229",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"sla_cm2_g",162.727272727273,NA,NA,-13.119707,-71.62093,3714.6
"380","PE",TRUE,"PFTC5","CGC0052",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"ldmc",0.252356020942408,NA,NA,-13.119707,-71.62093,3714.6
"381","PE",TRUE,"PFTC5","CFY4710",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"sla_cm2_g",51.608325449385,NA,NA,-13.119707,-71.62093,3714.6
"382","PE",TRUE,"PFTC5","CEQ8788",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"leaf_area_cm2",4.131,NA,NA,-13.119707,-71.62093,3714.6
"383","PE",TRUE,"PFTC5","CEU1319",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"dry_mass_g",0.0984,NA,NA,-13.119707,-71.62093,3714.6
"384","PE",TRUE,"PFTC5","ANQ9542",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"wet_mass_g",0.228,NA,NA,-13.119707,-71.62093,3714.6
"385","PE",TRUE,"PFTC5","ANM3982",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"plant_height_cm",13.2,NA,NA,-13.119707,-71.62093,3714.6
"386","PE",TRUE,"PFTC5","ANM3982",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"leaf_thickness_mm",0.426333333333333,NA,NA,-13.119707,-71.62093,3714.6
"387","PE",TRUE,"PFTC5","CKP2011",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"plant_height_cm",14.5,NA,NA,-13.119707,-71.62093,3714.6
"388","PE",TRUE,"PFTC5","CKP2011",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"leaf_thickness_mm",0.105,NA,NA,-13.119707,-71.62093,3714.6
"389","PE",TRUE,"PFTC5","CND1841",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"ldmc",0.238461538461538,NA,NA,-13.119695,-71.620927,3714.7
"390","PE",TRUE,"PFTC5","CMZ4872",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"sla_cm2_g",214.395604395604,NA,NA,-13.119695,-71.620927,3714.7
"391","PE",TRUE,"PFTC5","CMV5314",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"leaf_area_cm2",2.203,NA,NA,-13.119695,-71.620927,3714.7
"392","PE",TRUE,"PFTC5","AOJ6237",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"dry_mass_g",0.0123,NA,NA,-13.119713,-71.620874,3714.7
"393","PE",TRUE,"PFTC5","AQP3205",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"wet_mass_g",0.051,NA,NA,-13.119713,-71.620874,3714.7
"394","PE",TRUE,"PFTC5","CEN6822",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"plant_height_cm",8,NA,NA,-13.119713,-71.620874,3714.7
"395","PE",TRUE,"PFTC5","CEN6822",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"leaf_thickness_mm",0.108,NA,NA,-13.119713,-71.620874,3714.7
"396","PE",TRUE,"PFTC5","CEJ9557",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"ldmc",0.228571428571429,NA,NA,-13.119713,-71.620874,3714.7
"397","PE",TRUE,"PFTC5","CKZ6123",2020,"March","2020-03-14T00:00:00Z",1,"WAY","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"plant_height_cm",37.3,NA,NA,-13.18058,-71.589928,3125
"398","PE",TRUE,"PFTC5","CKZ6123",2020,"March","2020-03-14T00:00:00Z",1,"WAY","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"leaf_thickness_mm",0.177,NA,NA,-13.18058,-71.589928,3125
"399","PE",TRUE,"PFTC5","CAN8696",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"dry_mass_g",0.0671,NA,NA,-13.180457,-71.589806,3121
"400","PE",TRUE,"PFTC5","CCP1146",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"wet_mass_g",0.107,NA,NA,-13.180406,-71.589709,3118
"401","PE",TRUE,"PFTC5","CHG9792",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"dry_mass_g",0.00994,NA,NA,-13.18058,-71.589928,3125
"402","PE",TRUE,"PFTC5","CHD5918",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"wet_mass_g",0.023,NA,NA,-13.18058,-71.589928,3125
"403","PE",TRUE,"PFTC5","CMD8567",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"wet_mass_g",0.521,NA,NA,-13.18058,-71.589928,3125
"404","PE",TRUE,"PFTC5","CJB1520",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"ldmc",0.48265306122449,NA,NA,-13.180457,-71.589806,3121
"405","PE",TRUE,"PFTC5","CKQ2202",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"sla_cm2_g",94.7533632286995,NA,NA,-13.180406,-71.589709,3118
"406","PE",TRUE,"PFTC5","CBU6632",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"sla_cm2_g",134.86231313926,NA,NA,-13.180406,-71.589709,3118
"407","PE",TRUE,"PFTC5","CKX4090",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"dry_mass_g",0.00522,NA,NA,-13.180406,-71.589709,3118
"408","PE",TRUE,"PFTC5","AOQ4974",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"dry_mass_g",0.0598,NA,NA,-13.180527,-71.589873,3123.3
"409","PE",TRUE,"PFTC5","CGH8872",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"wet_mass_g",0.227,NA,NA,-13.180527,-71.589873,3123.3
"410","PE",TRUE,"PFTC5","CKS7460",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"plant_height_cm",57.2,NA,NA,-13.180406,-71.589709,3118
"411","PE",TRUE,"PFTC5","CKS7460",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"leaf_thickness_mm",0.196333333333333,NA,NA,-13.180406,-71.589709,3118
"412","PE",TRUE,"PFTC5","CGL9029",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",4,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"ldmc",0.298561151079137,NA,NA,-13.180527,-71.589873,3123.3
"413","PE",TRUE,"PFTC5","CMO6578",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",4,"leaf_area_cm2",2.621,NA,NA,-13.18058,-71.589928,3125
"414","PE",TRUE,"PFTC5","CIL5643",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",4,"dry_mass_g",0.01018,NA,NA,-13.18058,-71.589928,3125
"415","PE",TRUE,"PFTC5","CLU1105",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",5,"wet_mass_g",0.044,NA,NA,-13.18058,-71.589928,3125
"416","PE",TRUE,"PFTC5","CLY7843",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",5,"plant_height_cm",4,NA,NA,-13.18058,-71.589928,3125
"417","PE",TRUE,"PFTC5","CLY7843",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",5,"leaf_thickness_mm",0.289333333333333,NA,NA,-13.18058,-71.589928,3125
"418","PE",TRUE,"PFTC5","CAA3576",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"dry_mass_g",0.0047,NA,NA,-13.119733,-71.62081,3714.8
"419","PE",TRUE,"PFTC5","CBE4301",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"wet_mass_g",0.015,NA,NA,-13.119733,-71.62081,3714.8
"420","PE",TRUE,"PFTC5","CBF5268",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"plant_height_cm",4,NA,NA,-13.119733,-71.62081,3714.8
"421","PE",TRUE,"PFTC5","CBF5268",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"leaf_thickness_mm",0.146,NA,NA,-13.119733,-71.62081,3714.8
"422","PE",TRUE,"PFTC5","CQB2157",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"plant_height_cm",6.4,NA,NA,-13.119707,-71.62093,3714.6
"423","PE",TRUE,"PFTC5","CQB2157",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"leaf_thickness_mm",0.154666666666667,NA,NA,-13.119707,-71.62093,3714.6
"424","PE",TRUE,"PFTC5","CPX6869",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"ldmc",0.25,NA,NA,-13.119707,-71.62093,3714.6
"425","PE",TRUE,"PFTC5","CPL3637",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"sla_cm2_g",135.581395348837,NA,NA,-13.119707,-71.62093,3714.6
"426","PE",TRUE,"PFTC5","CMG6307",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",4,"wet_mass_g",0.018,NA,NA,-13.18058,-71.589928,3125
"427","PE",TRUE,"PFTC5","CMC6508",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",4,"plant_height_cm",24.7,NA,NA,-13.18058,-71.589928,3125
"428","PE",TRUE,"PFTC5","CMC6508",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",4,"leaf_thickness_mm",0.439666666666667,NA,NA,-13.18058,-71.589928,3125
"429","PE",TRUE,"PFTC5","CLN4289",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"ldmc",0.43921568627451,NA,NA,-13.180406,-71.589709,3118
"430","PE",TRUE,"PFTC5","CGX6443",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"ldmc",0.361792452830189,NA,NA,-13.180406,-71.589709,3118
"431","PE",TRUE,"PFTC5","CNF3709",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"sla_cm2_g",187.820163487738,NA,NA,-13.18058,-71.589928,3125
"432","PE",TRUE,"PFTC5","CHB6398",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",3,"leaf_area_cm2",12.58,NA,NA,-13.180406,-71.589709,3118
"433","PE",TRUE,"PFTC5","CLZ5293",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"dry_mass_g",0.3122,NA,NA,-13.18058,-71.589928,3125
"434","PE",TRUE,"PFTC5","ANH5850",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"wet_mass_g",0.335,NA,NA,-13.180457,-71.589806,3121
"435","PE",TRUE,"PFTC5","CKM6459",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"ldmc",0.38936170212766,NA,NA,-13.180406,-71.589709,3118
